本词	国际音标	方言拼音	汉语拼音	词汇属性	对应官话词	官话拼音	词频	同义词	新旧标记
新新人类	ɕin1 ɕin1 lɨn5 lui6	xin1 xin1 len4 lui5	xin1 xin1 ren2 lei4	文			9		
人工化	lɨn5 kuŋ1 ɸᴀ5	len4 gung1 fa4	ren2 gong1 hua4	文			8		
人类学系	lɨn5 lui6 hoʔ7 ɕi6	len4 lui5 hok6 xi5	ren2 lei4 xue2 xi4	文			7		
山东省人民政府	san1 tuŋ1 sen3 lɨn5 min5 tsɨn5 fu3	san1 dung1 sen3 len4 min4 zen4 fu3	shan1 dong1 sheng3 ren2 min2 zheng4 fu3	文			7		
人民院	lɨn5 min5 yon6	len4 min4 yuon5	ren2 min2 yuan4	文			6		
令人起敬	lin6 lɨn5 tɕʰi3 tɕin5	lin5 len4 qi3 jin4	ling4 ren2 qi3 jing4	文			6		
巴基斯坦人民党	pa1 tɕi1 sɿ1 tʰan3 lɨn5 min5 tɔŋ3	ba1 ji1 si1 tan3 len4 min4 dong3	ba1 ji1 si1 tan3 ren2 min2 dang3	文			6		
江苏省人民政府	kɔŋ1 su1 sen3 lɨn5 min5 tsɨn5 fu3	gong1 su1 sen3 len4 min4 zen4 fu3	jiang1 su1 sheng3 ren2 min2 zheng4 fu3	文			6		
人民剧场	lɨn5 min5 tɕy5 tsʰɔŋ3	len4 min4 jyu4 cong3	ren2 min2 ju4 chang3	文			5		
成都市人民政府	tsʰɨn2 tu1 sɿ6 lɨn5 min5 tsɨn5 fu3	cen2 du1 si5 len4 min4 zen4 fu3	cheng2 du1 shi4 ren2 min2 zheng4 fu3	文			5		
人民陪审员	lɨn5 min5 pʰi2 sɨn3 yon5	len4 min4 pi2 sen3 yuon4	ren2 min2 pei2 shen3 yuan2	文			4		
大连市人民政府	tʰai6 liɛn5 sɿ6 lɨn5 min5 tsɨn5 fu3	tai5 lien4 si5 len4 min4 zen4 fu3	da4 lian2 shi4 ren2 min2 zheng4 fu3	文			4		
新加坡人民行动党	ɕin1 ka1 po1 lɨn5 min5 ɕin5 tʰuŋ6 tɔŋ3	xin1 ga1 bo1 len4 min4 xin4 tung5 dong3	xin1 jia1 po1 ren2 min2 xing2 dong4 dang3	文			4		
中华人民	tsuŋ1 ɸᴀ5 lɨn5 min5	zung1 fa4 len4 min4	zhong1 hua2 ren2 min2	文			75003		
人工智慧	lɨn5 kuŋ1 tsɿ5 fɨi6	len4 gung1 zi4 fei5	ren2 gong1 zhi4 hui4	文			3		
江西省人民政府	kɔŋ1 ɕi1 sen3 lɨn5 min5 tsɨn5 fu3	gong1 xi1 sen3 len4 min4 zen4 fu3	jiang1 xi1 sheng3 ren2 min2 zheng4 fu3	文			2		
斗风	tɛu3 fuŋ1	deu3 fung1	dou4 feng1	赣			60000		
作田	tsɔʔ7 tʰiɛn2	zok6 tien2	zuo4 tian2	赣			60000		
淘汤	tʰau2 tʰɔŋ1	tau2 tong1	tao2 tang1	赣			60000		
爷子	ia5 tsɿ3	ya4 zi3	ye2 zi5	赣	老子	lao3 zi5	60000		
早晨	tsau3 sɨn5	zau3 sen4	zao3 chen2	赣			65000		
中边	tsuŋ1 piɛn1	zung1 bien1	zhong1 bian1	赣			60000	中午	
夜边	ia6 piɛn1	ya5 bien1	ye4 bian1	赣			60000	傍晚	
冲凉	tsʰuŋ1 liɔŋ5	cung1 liong4	chong1 liang2	赣			60000	洗澡	
上昼	sɔŋ6 tsɛu5	song5 zeu4	shang4 zhou4	赣			85000	上午	
下昼	ha6 tsɛu5	ha5 zeu4	xia4 zhou4	赣			85000	下午	
落雨	lɔʔ8 y3	lok7 yu3	luo4 yu3	赣	下雨	xia1 yu3	85000		
结棍	tɕiɛt7 kun5	jiet6 gun4	jie2 gun4	赣	厉害	li4 hai4	60000		
后生	hɛu6 saŋ1	heu5 sang1	hou4 sheng1	白	后辈	hou4 bei4	110000		
落心	lɔʔ8 ɕin1	lok7 xin1	luo4 xin1	赣			60000		
打罗	ta3 lo5	da3 lo4	da3 luo2	赣	黑社会	hei1 she4 hui4	110000		
线车	ɕiɛn5 tsʰa1	xien4 ca1	xian4 che1	赣			90000		
学堂	hoʔ7 tʰɔŋ2	hok6 tong2	xue2 tang2	赣	学校	xue2 xiao4	135000		
博士	pɔʔ7 sɿ6	bok6 si5	bo2 shi4	赣			135000		
间里	kan1 li3	gan1 li3	jian1 li3	赣			60000		
头世	tʰɛu2 ɕi5	teu2 xi4	tou2 shi4	赣			65000	造孽/作孽	
厅下	tʰiaŋ1 ha6	tiang1 ha5	ting1 xia4	赣			60000		
装憨	tsɔŋ1 hon1	zong1 hon1	zhuang1 han1	赣			60000		
锅口	uo1 kʰiɛu3	wo1 kieu3	guo1 kou3	赣			60000		
灶下	tsau5 ha6	zau4 ha5	zao4 xia4	赣			60000		
蕹菜	ŋ̍5 tsʰai3	ng4 cai3	weng4 cai4	赣			60000		
㦿子	kʰan3 tsɿ3	kan3 zi3	qian3 zi5	赣			60000		
屋场	uʔ7 tsʰɔŋ3	wuk6 cong3	wu1 chang3	赣			60000		
拗捩	ŋau5 liɛt7	ngau4 liet6	ao3 lie4	赣	顽皮	wan2 pi2	110000		
彤红	tʰuŋ2 fuŋ5	tung2 fung4	tong2 hong2	赣			60000		
乜烂	mie1 lan6	mie1 lan5	mie1 lan4	赣	烂熟	lan4 shu2	60000		
嫩黄	lɨn6 uɔŋ5	len5 wong4	nen4 huang2	赣			60000		
墨乌	mɛt7 u1	met6 wu1	mo4 wu1	赣			60000	黑	
墨咕墨乌	mɛt7 ku1 mɛt7 u1	met6 gu1 met6 wu1	mo4 gu1 mo4 wu1	赣			60000		
埋人	mai5 ȵin5	mai4 nin4	mai2 ren2	赣			60000	死人	
相骂	ɕiɔŋ1 ma6	xiong1 ma5	xiang1 ma4	赣			60000		
斗霸	tɛu3 pa5	deu3 ba4	dou4 ba4	赣	作对	zuo4 dui4	60000		
坐备	tsʰo6 pʰi5	co5 pi4	zuo4 bei4	赣			60000		
救架	tɕiu5 ka5	jiu4 ga4	jiu4 jia4	赣			60000		
我等	ŋo3 tɛn3	ngo3 den3	wo3 deng3	赣			60000		
唆奅	so1 pʰau1	so1 pau1	suo1 pao4	赣	吹牛	chui1 niu2	200000		
刻时里	kʰiɛt7 ɕi5 li3	kiet6 xi4 li3	ke4 shi2 li3	赣		shi2 ke4	120000		
细伢子	ɕi5 ŋa5 tsɿ3	xi4 nga4 zi3	xi4 ya2 zi5	赣	小孩子	xiao3 hai2 zi5	125000		
许只	he3 tsat7	he3 zat6	xu3 zhi3	白	那个	na4 ge5	325000		
许里	he3 li3	he3 li3	xu3 li3	赣	那里	na4 li3	125000		
箇里	ko3 li3	go3 li3	ge4 li3	赣	这里	zhe4 li3	175000		
箇只	ko3 tsat7	go3 zat6	ge4 zhi1	白	这个	zhe4 ge4	350000	这	
箇个	ko3 ko5	go3 go4	ge4 ge4	赣	这个	zhe4 ge4	350000		
该个	kai1 ko5	gai1 go4	gai1 ge4	赣	这个	zhe4 ge4	125000		
该只	kai1 tsat7	gai1 zat6	gai1 zhi1	白	这个	zhe4 ge4	100000		
该里	kai1 li3	gai1 li3	gai1 li3	赣	这里	zhe4 li3	100000		
崽哩子	tsai3 li0 tsɿ3	zai3 li0 zi3	zai3 li1 zi5	赣	男孩子	nan2 hai2 zi	105000		
女崽子	ȵy3 tsai3 tsɿ3	nyu3 zai3 zi3	nv3 zai3 zi	赣	女孩子	nv3 hai2 zi	150000		
细人	ɕi5 ȵin5	xi4 nin4	xi4 ren2	赣	小孩	xiao3 hai2	100000		
细人子	ɕi5 ȵin5 tsɿ0	xi4 nin4 zi0	xi4 ren2 zi	赣	小孩子	xiao3 hai2 zi3	100000		
莽长莽大	mɔŋ3 tsʰɔŋ2 mɔŋ3 tʰai6	mong3 cong2 mong3 tai5	mang3 zhang3 mang3 da4	赣			125000	长大	
话事	ua6 sɿ6	wa5 si5	hua4 shi4	赣	说话	shuo1 hua4	200000		
什哩	ɕit7 li3	xit6 li3	shi2 li	赣	什么	shen3 me2	350000		
箇样	ko3 iɔŋ6	go3 yong5	ge4 yang4	赣	这样	zhe4 yang4	305000		
许样	he3 iɔŋ6	he3 yong5	xu3 yang4	赣	那样	na4 yang4	150000		
乱嚼	lon6 tɕʰiɔʔ8	lon5 qiok7	luan4 jiao2	赣	胡说	hu2 shuo1	100000		
嚼蛆	tɕʰiɔʔ8 tɕʰy1	qiok7 qyu1	jiao2 qu1	赣			125000		
夹沙糕	kat7 sa1 kau1	gat6 sa1 gau1	jia2 sha1 gao1	赣	神经病	shen2 jing1 bing4	150000		
睏觉	kɔʔ6 kɔʔ7	kun5 gok6	kun3 jiao4	赣	睡觉	shui4 jiao4	300000		
故是	ku5 sɿ6	gu4 si5	gu4 shi4	赣	所以	suo3 yi3	185000		
故是	ku5 sɿ6	gu4 si5	gu4 shi4	赣	所以	suo3 yi3	185000		
故是话	ku5 sɿ6 ua6	gu4 si5 wa5	gu4 shi4 hua4	赣	所以说	suo3 yi3 shuo1	125000		
故是话	ku5 sɿ6 ua6	gu4 si5 wa5	gu4 shi4 hua4	赣	所以说	suo3 yi3 shuo1	125000		
煊红	ɕyon1 fuŋ5	xyuon1 fung4	xuan1 hong2	赣			100000		
榷门	kʰɔʔ8 mɨn5	kok7 men4	que4 men2	赣	敲门	qiao1 men2	100000		
老坐	lau3 tsʰo6	lau3 co5	lao3 zuo4	赣	长者	zhang3 zhe3	100000		
躿精鬼瘦	kʰaŋ1 tɕin1 kui3 sɛu5	kang1 jin1 gui3 seu4	kang1 jing1 gui3 shou4	赣			100000	瘦	
该钱	kai1 tɕʰiɛn2	gai1 qien2	gai1 qian2	赣	欠钱	qian4 qian2	100000		
丩酸	tɕiu1 son1	jiu1 son1	jiu1 suan1	赣			100000	酸/很酸	
丩圆	tɕiu1 yon5	jiu1 yuon4	jiu1 yuan2	赣			100000	圆/圆滚滚/很圆	
喫价	tɕʰiaʔ7 ka5	qiak6 ga4	chi1 jia4	赣	厉害	li4 hai4	175000	牛逼/高手	
鼻公	pʰit8 kuŋ1	pit7 gung1	bi2 gong1	赣			100000	鼻子/鼻	
挭仗	kaŋ3 tsɔŋ5	gang3 zong4	geng3 zhang4	赣	争吵	zheng1 chao3	100000	吵架	
栽禾	tsai1 uo2	zai1 wo2	zai1 he2	赣	种田	zhong4 tian2	100000	种地	
腥水	ɕiaŋ1 sui3	xiang1 sui3	xing1 shui3	赣	泄密	xie4 mi4	100000	告密	
搛菜	tɕʰiɛn3 tsʰai3	qien3 cai3	jian1 cai4	赣	夹菜	jia1 cai4	105000		
囡孲子	mau1 ŋa1 tsɿ3	mau1 nga1 zi3	nan1 ya1 zi5	赣	婴儿	ying1 er2	100000	婴/婴孩	
谈詑	tʰan2 tʰo2	tan2 to2	tan2 yi2	赣	聊天	liao2 tian1	100000	闲聊/话事	
蹍人	tsʰun6 ȵin5	cun5 nin4	nian3 ren2	赣	踹人	chuai4 ren2	100000	踢人	
老短	lau3 ton3	lau3 don3	lao3 duan3	赣	青年	qing1 nian2	100000	年轻人	
短命鬼	ton3 miaŋ6 kui3	don3 miang5 gui3	duan3 ming4 gui3	白			100000	年轻人	
短到	ton3 tau5	don3 dau4	duan3 dao4	赣	拦截	lan2 jie2	100000		
现世	ɕiɛn5 ɕi5	xien4 xi4	xian4 shi4	赣	耻辱	chi3 ru3	175000	丢人/耻	
仰上	ȵiɔŋ3 sɔŋ6	niong3 song5	yang3 shang4	赣	立刻	li4 ke4	100000	马上	
嗾祸	sɛu1 fo6	seu1 fo5	sou3 huo4	赣	离间	li2 jian4	100000	挑拨	
誺尿	lai5 ȵiɛu6	lai4 nieu5	chi1 niao4	赣	尿床	niao4 chuang2	100000		
沸滚	fɨi5 kun3	fei4 gun3	fei4 gun3	赣	烫	tang4	100000	炽	
斗霸	tɛu5 pa5	deu4 ba4	dou4 ba4	赣	作对	zuo4 dui4	100000	对着干	
瞌困	kʰɔʔ7 kʰun3	kok6 kun3	ke1 kun4	赣	睡意	shui4 yi4	100000	疲倦	
造恶	tsʰau6 ŋɔʔ7	cau5 ngok6	zao4 e4	赣			125000	作孽/头世	
鏾鸡	ɕiɛn5 tɕi1	xien4 ji1	san3 ji1	赣	阉鸡	yan1 ji1	60000		
鬝头	kʰat7 tʰɛu2	kat6 teu2	qian1 tou2	赣	秃头	tu1 tou2	85000	秃顶/秃子	
垢圿	kiɛu3 kuat7	gieu3 guat6	gou4 jia2	赣	体垢	ti3 gou4	125000		
巴锅	pa1 uo1	ba1 wo1	ba1 guo1	赣			100000	糟糕/巴了锅	
巴了锅	pa1 liɛu0 uo1	ba1 lieu0 wo1	ba1 le5 guo1	赣	差	cha4	100000	很差	
攠攠摸摸	mi1 mi1 mo1 mo1	mi1 mi1 mo1 mo1	mi2 mi2 mo1 mo1	赣	拖延	tuo1 yan2	100000	慢吞吞/碍	
口胃	kʰiɛu3 ui6	kieu3 wui5	kou3 wei4	赣	胃口	wei4 kou3	100000		
牢监	lau5 kan1	lau4 gan1	lao2 jian1	赣	监牢	jian1 lao2	150000	监狱	
老棺材	lau3 kuon1 tsʰai2	lau3 guon1 cai2	lao3 guan1 cai2	赣	老男人	lao3 nan2 ren2	100000	老头/老头子	
老妖精	lau3 iɛu1 tɕiaŋ1	lau3 yeu1 jiang1	lao3 yao1 jing1	白	老女人	lao3 nv3 ren2	100000	老太婆	
丈元	tsʰɔŋ6 ȵyon5	cong5 nyuon4	zhang4 yuan2	赣	丈人	zhang4 ren2	100000	老丈人	
蚻巴子	tsʰat8 pa1 tsɿ3	cat7 ba1 zi3	zha2 ba1 zi5	赣	蟑螂	zhang1 lang2	100000		
眠梦	miɛn5 muŋ6	mien4 mung5	mian2 meng4	赣			100000	做梦/作梦	
喫赢手	tɕʰiaʔ7 iaŋ5 seu0	qiak6 yang4 seu0	chi1 ying2 shou3	赣	占便宜	zhan4 pian2 yi2	100000	优势	
喼绿	tɕit7 lyt6	jit6 lyut5	jie1 lv4	赣			100000	绿色/很绿/绿油油/绿	
黆黄	sɨn1 uɔŋ5	sen1 wong4	guang1 huang2	赣			125000	黄/很黄	
整病	tsaŋ5 pʰiaŋ6	zang4 piang5	zheng3 bing4	白	治病	zhi4 bing4	125000		
着气	tsʰɔʔ8 tɕʰi3	cok7 qi3	zhe5 qi4	赣	生气	sheng1 qi4	155000	发火	
洋泥	iɔŋ5 ȵi5	yong4 ni4	yang2 ni2	赣	水泥	shui3 ni2	100000		
脚㬹	tɕiɔʔ7 tsaŋ1	jiok6 zang1	jiao3 zheng1	赣	脚后跟	jiao3 hou4 gen1	100000		
后㬹	hɛu6 tsaŋ1	heu5 zang1	hou4 zheng1	赣			100000	㬹	
啷样	lɔːŋ1 iɔŋ6	long1 yong5	long3 yang4	赣	怎样	zen3 yang4	550000	怎么/怎么样	
净是	tɕʰiaŋ6 sɿ6	qiang5 si5	jing4 shi4	白			300000	都是/都	
裤头子	kʰu3 tʰɛu2 tsɿ3	ku3 teu2 zi3	ku4 tou2 zi5	赣	内裤	nei4 ku4	100000	裤头	
咚明	tɔŋ3 min5	dong3 min4	dong1 ming2	赣	透明	tou4 ming2	100000		
老角	lau3 tɕiɔʔ7	lau3 jiok6	lao3 jiao3	赣	老手	lao3 shou3	125000	老/熟练	
嫩角	lɨn6 tɕiɔʔ7	len5 jiok6	nen4 jiao3	赣	新手	xin1 shou3	100000	徒弟/新人	
嗦角	so1 tɕiɔʔ7	so1 jiok6	suo5 jiao3	赣			100000	笨/差/鼻涕泡	
鼻涕泡	pʰit8 ti0 pʰau1	pit7 di0 pau1	bi2 ti4 pao4	赣			100000		
天收嗰	tʰiɛn1 sɛu1 ko0	tien1 seu1 go0	tian1 shou1 ge3	赣			100000	短命鬼	
打短命嗰	ta3 ton3 miaŋ6 ko0	da3 don3 miang5 go0	da3 duan3 ming4 ge3	白			100000	短命鬼	
接脚	tɕiɛt7 tɕiɔʔ7	jiet6 jiok6	jie1 jiao3	赣			100000	接替/继承/接盘	
赚超	tsʰan6 tsʰɛu1	can5 ceu1	zhuan4 chao1	赣	大赚	da4 zhuan4	100000	赚钱	
姎子	iɔŋ1 tsɿ3	yong1 zi3	yang1 zi5	赣	姑娘	gu1 niang2	100000		
辣婆子	lat7 pʰo2 tsɿ3	lat6 po2 zi3	la4 po2 zi5	文	女强人	nv3 qiang2 ren2	100000		
摭时	sa5 sɿ5	za4 si4	zhi2 shi2	赣	赶紧	gan3 jin3	155000	赶快/快点	
拣东西	kan3 tuŋ1 ɕi1	gan3 dung1 xi1	jian3 dong1 xi1	赣	收拾东西	shou1 shi2 dong1 xi1	100000	收拾	
绝了灭	tɕʰyot7 liɛu0 miɛt7	qyuot6 lieu0 miet6	jue2 le5 mie4	赣	很	hen3	100000	极其/非常	
告诵	kau5 sʊŋ5	gau4 sung4	gao4 song4	赣	告诉	gao4 su4	310000		
好喫屄	hau3 tɕʰiaʔ7 piet7	hau3 qiak6 biet6	hao3 chi1 bi1	赣	好吃	hao3 chi1	100000		
曱巴子	tsʰat8 pa1 tsɿ3	cat7 ba1 zi3	yue1 ba1 zi5	赣	蟑螂	zhang1 lang2	100000		
奸雀子	kan1 tɕʰiɔʔ7 tsɿ3	gan1 qiok6 zi3	jian1 qiao1 zi3	赣			100000	麻雀	
璧蛇子	pit7 sa5 tsɿ3	bit6 sa4 zi3	bi4 she2 zi5	赣			100000	壁虎	
晶光水掸	tɕin1 kuɔŋ1 sui3 tʰan2	jin1 guong1 sui3 tan2	jing1 guang1 shui3 dan3	赣	透亮	tou4 liang4	100000		
掸亮	tʰan2 liɔŋ6	tan2 liong5	dan3 liang4	赣			100000	晶光水掸	
蓬香	pʰuŋ2 ɕiɔŋ1	pung2 xiong1	peng2 xiang1	赣	香	xiang1	100000		
乜乌	mie1 u1	mie1 wu1	mie1 wu1	赣	很黑	hen3 hei1	100000	黑	
閕口	ŋa1 kʰiɛu3	nga1 kieu3	xia1 kou3	赣	张口	zhang1 kou3	125000		
有眼	iu3 ŋæn3	yiu3 ngan3	you3 yan3	赣	着落	zhuo2 luo4	100000	门路	
要眼	iɛu5 ŋæn3	yeu4 ngan3	yao4 yan3	赣	索贿	suo3 hui4	100000	贿赂	
赛眼	sai5 ŋæn3	sai4 ngan3	sai4 yan3	赣	行贿	xing2 hui4	100000	贿赂	
懂眼	tuŋ3 ŋæn3	dung3 ngan3	dong3 yan3	赣			100000	明白	
脱卵	tʰot7 lon3	tot6 lon3	tuo1 luan3	赣			100000	算了	
自家	tsʰɿ6 kan3	ci5 gan3	zi4 jia1	赣	自己	zi4 ji3	350000		
屄腥	piet7 ɕiaŋ1	biet6 xiang1	bi1 xing1	赣	腥臭	xing1 chou4	100000	腥味	
嗄臭	hɔʔ7 tsʰɛu3	hok6 ceu3	a2 chou4	赣			105000	臭	
凶凶喝喝	ɕiuŋ1 ɕiuŋ1 hot7 hot7	xiung1 xiung1 hot6 hot6	xiong1 xiong1 he1 he1	赣	呵斥	he1 chi4	100000	凶	
蒙蒙躲躲	muŋ1 muŋ1 to3 to3	mung1 mung1 do3 do3	meng2 meng2 duo3 duo3	白	躲猫猫	duo3 mao1 mao1	100000		
脱搜	tʰot7 sɛu1	tot6 seu1	tuo1 sou1	赣	拉倒	la1 dao3	125000	算了/完蛋	
脱了卵	tʰot7 liɛu0 lon3	tot6 lieu0 lon3	tuo1 le5 luan3	赣			100000	脱卵	
脱了搜	tʰot7 liɛu0 sɛu1	tot6 lieu0 seu1	tuo1 le5 sou1	赣			100000	脱搜	
当真	tɔʔ7 tɕin1	dok6 jin1	dang1 zhen1	白			350000	确实	
打货	ta3 ɸo5	da3 fo4	da3 huo4	赣	购货	gou4 huo4	100000	购物	
䁐店	iaŋ5 tiɛn5	yang4 dien4	ying1 dian4	赣	看店	kan4 dian4	100000		
两巴老子	liɔŋ3 pa1 lau3 tsɿ3	liong3 ba1 lau3 zi3	liang3 ba1 lao3 zi5	赣			100000	夫妻	
开脊	kʰai1 tɕiaʔ7	kai1 jiak6	kai1 ji2	赣			100000	直说	
杀猴子	sat7 hɛu2 tsɿ3	sat6 heu2 zi3	sha1 hou2 zi5	赣	宰客	zai3 ke4	100000		
告花哩	kau5 fa1 li3	gau4 fa1 li3	gao4 hua1 li1	赣	乞丐	qi3 gai4	100000		
作式子	tsɔʔ7 ɕiʔ7 tsɿ3	zok6 xik6 zi3	zuo4 shi4 zi5	赣	摆谱	bai3 pu3	125000	时髦/打扮/摆弄	
血污滴答	ɕyot7 u1 tit7 tat7	xyuot6 wu1 dit6 dat6	xue4 wu1 di1 da1	赣	血淋淋	xie3 lin2 lin2	100000	血	
一滴子	it7 tiaʔ7 tsɿ3	yit6 diak6 zi3	yi1 di1 zi5	白	一点儿	yi4 dian3 er2	225000		
一生世	it7 sɛn1 ɕi5	yit6 sen1 xi4	yi1 sheng1 shi4	赣			125000	一辈子	
挂纸	kuɑ5 tsɿ3	gua4 zi3	gua4 zhi3	赣			100000	扫墓/清明/祭祖	
作礼	tsɔʔ7 li3	zok6 li3	zuo4 li3	赣	客套	ke4 tao4	100000		
脚鱼	tɕiɔʔ7 ȵie2	jiok6 nie2	jiao3 yu2	赣	甲鱼	jia3 yu2	100000		
狗婆	kiɛu3 pʰo2	gieu3 po2	gou3 po2	赣	母狗	mu3 gou3	100000		
毫子	hau2 tsɿ3	hau2 zi3	hao2 zi5	赣	硬币	ying4 bi4	100000		
䁐门	iaŋ5 mɨn5	yang4 men4	ying1 men2	赣	看门	kan1 men2	110000	看	
一径哩	it7 tɕiaŋ5 li0	yit6 jiang4 li0	yi1 jing4 li1	白	一直	yi4 zhi2	305000	长期/经常	
锹硬	kʰot7 ŋaŋ6	kot6 ngang5	qiao1 ying4	赣			100000	硬/很硬/非常硬	
跌格子	tiɛt7 kaʔ7 tsɿ3	diet6 gak6 zi3	die1 ge2 zi5	赣	摆谱	bai3 pu3	125000	排面/排场	
摊尸	tʰan1 sɿ1	tan1 si1	tan1 shi1	赣	躺平	tang3 ping2	150000	躺着	
跑火	pʰau3 fo3	pau3 fo3	pao3 huo3	赣	走运	zou3 yun4	100000	运气好/好运/幸福	
被火	pʰi5 fo3	pi4 fo3	bei4 huo3	赣	被子	bei4 zi5	100000	衣被	
哪只	la3 tsat7	la3 zat6	na3 zhi3	白	哪个	na3 ge5	330000	哪	
䁐到	iaŋ5 tau5	yang4 dau4	ying1 dao4	赣	看住	kan4 zhu4	100000	看守/䁐	
刑人	ɕin5 ȵin5	xin4 nin4	xing2 ren2	赣	坑人	keng1 ren2	100000	欺负/整人	
哇呀吔	ua1 ŋa5 ia5	wa1 nga4 ye2	wa5 ya5 ye3	赣	哇塞	wa1 sai1	100000		
牙扮	ŋa5 pan5	nga4 ban4	ya2 ban4	赣	难伺候	nan2 ci4 hou4	100000	乖戾	
鸡啄屁眼	tɕi1 tɔʔ7 pʰi3 ŋæn3	ji1 dok6 pi3 ngan3	ji1 zhuo2 pi4 yan3	赣	瞎搞	xia1 gao3	100000	乱来	
大姑娘	tʰo6 ku1 ȵiɔŋ5	to5 gu1 niong4	da4 gu1 niang2	赣	姑母	gu1 mu3	100000		
大姑爷	tʰo6 ku1 ia5	to5 gu1 ya4	da4 gu1 ye2	赣	姑父	gu1 fu4	100000	姑爹	
卵鸡	lo3 tɕi1	lo3 ji1	luan3 ji1	白	鸡鸡	ji1 ji1	100000	阴茎	
痨药	lau6 iɔʔ7	lau5 yok6	lao2 yao4	赣			100000	毒药	
瞎秋	hat7 tɕʰiu1	hat6 qiu1	xia1 qiu1	赣	喷嚏	pen1 ti4	100000		
佮伙	kot7 fo3	got6 fo3	ge2 huo3	赣	合伙	he2 huo3	150000		
跕色子	tiɛt7 sɛt7 tsɿ3	diet6 set6 zi3	dian3 shai3 zi3	赣	掷色子	zhi4 shai3 zi3	100000	投骰子	
捩毛巾	liɛt7 mau5 tɕin1	liet6 mau4 jin1	lie4 mao2 jin1	赣	拧毛巾	ning3 mao2 jin1	100000		
擉咑姆娘	tsʰɔʔ7 m5 m6 ȵiɔŋ5	cok6 dak6 m5 niong4	chuo4 da1 mu3 niang2	赣	操你妈	cao1 ni3 ma1	130000	我操/卧槽/我去	
却剥	tɕʰiɔʔ7 pɔʔ7	qiok6 bok6	que4 bo1	赣	卑劣	bei1 lie4	100000	坏/龌龊	
我擉	ŋo3 tsʰɔʔ7	ngo3 cok6	wo3 chuo4	赣	我操	wo3 cao1	100000	我去	
嘎死了	ka2 sɿ3 liɛu0	ga2 si3 lieu0	ga1 si3 le5	赣	完了蛋	wan2 le5 dan4	100000	去了祸	
去祸	tɕʰiᴇ3 fo6	qie3 fo5	qu4 huo4	白	完蛋	wan2 dan4	125000	去了祸	
去了祸	tɕʰiᴇ3 liɛu0 fo6	qie3 lieu0 fo5	qu4 le5 huo4	白	糟糕	zao1 gao1	125000	去祸	
蛤蟆仁子	ha5 ma0 lɨn5 tsɿ3	ha4 ma0 len4 zi3	ha2 ma5 ren2 zi5	赣	蝌蚪	ke1 dou3	125000		
嘉劳子	ka1 lau5 tsɿ3	ga1 lau4 zi3	jia1 lao2 zi5	赣			105000	蝉	
檐老鼠	ien5 lau3 ɕy3	yen4 lau3 xyu3	yan2 lao3 shu3	赣			125000	蝙蝠	
寒斤子	hon2 tɕin1 tsɿ3	hon2 jin1 zi3	han2 jin1 zi5	赣			100000	蚯蚓	
毛辣里	mau5 lat7 li3	mau4 lat6 li3	mao2 la4 li3	文			100000	毛毛虫	
毛辣子	mau5 lat7 tsɿ3	mau4 lat6 zi3	mao2 la4 zi5	文			100000	毛辣里/毛毛虫	
清时蛮早	tɕʰin1 sɿ5 man1 tsau3	qin1 si4 man1 zau3	qing1 shi2 man2 zao3	赣			180000	一大早/很早/早晨	
断夜边子	tʰon6 ia6 piɛn1 tsɿ3	ton5 ya5 bien1 zi3	duan4 ye4 bian1 zi5	赣			110000	傍晚/黄昏	
三十夜晚	san1 ɕit8 ia6 uan3	san1 xit7 ya5 wan3	san1 shi2 ye4 wan3	白	除夕/除夕夜	chu2 xi1 / chu2 xi1 ye4	100000		
村盘子	tsʰun1 pʰon2 tsɿ3	cun1 pon2 zi3	cun1 pan2 zi5	赣			100000	村庄	
村盘	tsʰun1 pʰon2	cun1 pon2	cun1 pan2	赣			125000	村庄	
堂瓦里	tʰɔŋ2 ua3 li3	tong2 wa3 li3	tang2 wa3 li3	赣			100000	客厅	
眼睛居里	ŋæn3 tɕiaŋ1 tɕy1 li3	ngan3 jiang1 jyu1 li3	yan3 jing1 ju1 li3	白			100000	眼珠	
颈拉里	tɕiaŋ3 la1 li3	jiang3 la1 li3	jing3 la1 li3	赣			100000	颈脖子	
胸面下	ɕiuŋ1 miɛn6 ha6	xiung1 mien5 ha5	xiong1 mian4 xia4	赣	胸脯	xiong1 pu2	100000	胸膛	
肋八骨	lɛt7 pat7 kut7	let6 bat6 gut6	le1 ba1 gu3	赣	肋骨	lei4 gu3	100000		
指头子	tsɿ3 tʰɛu2 tsɿ3	zi3 teu2 zi3	zhi3 tou5 zi5	赣			125000	手指	
指麻头子	tsɿ3 ma5 tʰɛu2 tsɿ3	zi3 ma4 teu2 zi3	zhi3 ma2 tou2 zi5	赣			100000	手指	
鱼肚子	ȵie2 tu3 tsɿ3	nie2 du3 zi3	yu2 du3 zi5	赣	小腿肚	xiao3 tui3 du4	100000		
换方	uon6 fɔŋ1	won5 fong1	huan4 fang1	赣	二手商	er4 shou3 shang1	100000		
锅倌里	uo1 kuon1 li3	wo1 guon1 li3	guo1 guan1 li3	赣	生意人	sheng1 yi4 ren2	100000	商贩	
裤里	kʰu3 li3	ku3 li3	ku4 li3	赣			100000	裤子	
罯屑	ŋot7 ɕiɛt7	ngot6 xiet6	an3 xie4	赣	垃圾	la1 ji1	155000		
