本词	国际音标	方言拼音	汉语拼音	词汇属性	对应官话词	官话拼音	词频	同义词	新旧标记
汇演		fi yen	hui4 yan3	赣			81		
汇率		fi soi	hui4 lv4	赣			1220		
汇率制		fi soi zi	hui4 lv4 zhi4	赣			7		
汇票		fi pieu	hui4 piao4	赣			527		
汇算		fi son	hui4 suan4	赣			6		
汇编		fi bien	hui4 bian1	赣			286		
汇编器		fi bien qi	hui4 bian1 qi4	赣			12		
汇编语言		fi bien nyu nien	hui4 bian1 yu3 yan2	赣			87		
汇聚		fi jyu	hui4 ju4	赣			232		
汇通		fi teng	hui4 tong1	赣			15		
汇集		fi ji	hui4 ji2	赣			905		
汉中		hon jiung	han4 zhong1	赣			995		
汉中市		hon jiung si	han4 zhong1 shi4	赣			13		
汉中盆地		hon jiung pen ti	han4 zhong1 pen2 di4	赣			26		
汉丹线		hon dan xien	han4 dan1 xian4	赣			256		
汉书		hon su	han4 shu1	赣			360		
汉书		hon xyu	han4 shu1	赣			360		
汉人		hon nin	han4 ren2	赣			1629		
汉代		hon toi	han4 dai4	赣			972		
汉元帝		hon yon ti	han4 yuan2 di4	赣			19		
汉元鼎		hon yon din	han4 yuan2 ding3	赣			14		
汉光		hon guong	han4 guang1	赣			48		
汉光武		hon guong wu	han4 guang1 wu3	赣			22		
汉光武帝		hon guong wu ti	han4 guang1 wu3 di4	赣			51		
汉军旗		hon jyun qi	han4 jun1 qi2	赣			14		
汉军正		hon jyun jiang	han4 jun1 zheng4	赣			8		
汉军镶		hon jyun xiong	han4 jun1 xiang1	赣			11		
汉冶萍		hon ya pin	han4 ye3 ping2	赣			11		
汉剧		hon jyu	han4 ju4	赣			32		
汉化		hon fa	han4 hua4	赣			95		
汉南区		hon lang qyu	han4 nan2 qu1	赣			513		
汉卡		hon ka	han4 ka3	赣			19		
汉印		hon yin	han4 yin4	赣			9		
汉口		hon kieu	han4 kou3	赣			2005		
汉口站		hon kieu zan	han4 kou3 zhan4	赣			261		
汉唐		hon tong	han4 tang2	赣			221		
汉城		hon cen	han4 cheng2	赣			373		
汉城奥运会		hon cen ngau yun fi	han4 cheng2 ao4 yun4 hui4	赣			7		
汉堡		hon bau	han4 bao3	赣			439		
汉堡包		hon bau bau	han4 bao3 bao1	赣			21		
汉堡大学		hon bau tai ho	han4 bao3 da4 xue2	赣			12		
汉堡港		hon bau gong	han4 bao3 gang3	赣			32		
汉墓		hon mu	han4 mu4	赣			177		
汉奸		hon kan	han4 jian1	赣			1441		
汉姓		hon xiang	han4 xing4	赣			24		
汉子		hon zu	han4 zi5	赣			2142		
汉字		hon cu	han4 zi4	赣			912		
汉字手写		hon cu seu xia	han4 zi4 shou3 xie3	赣			7		
汉字数		hon cu su	han4 zi4 shu4	赣			8		
汉字键盘		hon cu jien pon	han4 zi4 jian4 pan2	赣			6		
汉学		hon ho	han4 xue2	赣			168		
汉学家		hon ho ga	han4 xue2 jia1	赣			72		
汉学界		hon ho gai	han4 xue2 jie4	赣			6		
汉官		hon guon	han4 guan1	赣			18		
汉宣帝		hon xyuon ti	han4 xuan1 di4	赣			47		
汉室		hon si	han4 shi4	赣			69		
汉宫秋		hon gung qiu	han4 gong1 qiu1	赣			6		
汉密尔		hon mi e	han4 mi4 er3	赣			87		
汉寿		hon seu	han4 shou4	赣			30		
汉寿县		hon seu xon	han4 shou4 xian4	赣			6		
汉尼拔		hon ni pai	han4 ni2 ba2	赣			35		
汉川		hon qon	han4 chuan1	赣			540		
汉川市		hon qon si	han4 chuan1 shi4	赣			257		
汉平帝		hon piang ti	han4 ping2 di4	赣			8		
汉建魏		hon jien wei	han4 jian4 wei4	赣			8		
汉弗莱		hon bei loi	han4 fu2 lai2	赣			16		
汉律		hon lyu	han4 lv4	赣			7		
汉成帝		hon cen ti	han4 cheng2 di4	赣			20		
汉成帝		hon xiang ti	han4 cheng2 di4	赣			20		
汉承秦		hon cen qin	han4 cheng2 qin2	赣			10		
汉文		hon wen	han4 wen2	赣			659		
汉文帝		hon wen ti	han4 wen2 di4	赣			87		
汉斯		hon su	han4 si1	赣			83		
汉施路		hon si lu	han4 shi1 lu4	赣			256		
汉族		hon zu	han4 zu2	赣			2029		
汉族人		hon zu nin	han4 zu2 ren2	赣			53		
汉明		hon miang	han4 ming2	赣			7		
汉明帝		hon miang ti	han4 ming2 di4	赣			37		
汉昭帝		hon zeu ti	han4 zhao1 di4	赣			22		
汉昭烈		hon zeu lie	han4 zhao1 lie4	赣			9		
汉晋		hon jin	han4 jin4	赣			8		
汉普郡		hon pu fen	han4 pu3 jun4	赣			10		
汉普顿		hon pu den	han4 pu3 dun4	赣			9		
汉景帝		hon jin ti	han4 jing3 di4	赣			60		
汉服		hon fu	han4 fu2	赣			9		
汉朝		hon zeu	han4 chao2	赣			271		
汉末		hon me	han4 mo4	赣			100		
汉桓帝		hon yon ti	han4 huan2 di4	赣			6		
汉森		hon sen	han4 sen1	赣			36		
汉正街		hon jiang gai	han4 zheng4 jie1	赣			23		
汉武帝		hon wu ti	han4 wu3 di4	赣			517		
汉民		hon min	han4 min2	赣			40		
汉水		hon xyu	han4 shui3	赣			739		
汉水流域		hon xyu liu yu	han4 shui3 liu2 yu4	赣			8		
汉江		hon gong	han4 jiang1	赣			1537		
汉江全		hon gong qon	han4 jiang1 quan2	赣			257		
汉沽		hon gu	han4 gu1	赣			9		
汉源		hon yon	han4 yuan2	赣			9		
汉灵帝		hon lin ti	han4 ling2 di4	赣			19		
汉特		hon te	han4 te4	赣			17		
汉献帝		hon xien ti	han4 xian4 di4	赣			58		
汉王		hon wong	han4 wang2	赣			228		
汉白玉		hon pa yu	han4 bai2 yu4	赣			2665		
汉礼		hon li	han4 li3	赣			6		
汉科		hon ko	han4 ke1	赣			13		
汉穆拉		hon mu lai	han4 mu4 la1	赣			34		
汉章帝		hon jiong ti	han4 zhang1 di4	赣			16		
汉简		hon gan	han4 jian3	赣			77		
汉籍		hon ji	han4 ji2	赣			6		
汉英		hon yin	han4 ying1	赣			278		
汉莎		hon so	han4 sha1	赣			11		
汉萨德		hon sai de	han4 sa4 de2	赣			12		
汉藏语系		hon cong nyu xi	han4 cang2 yu3 xi4	赣			114		
汉译		hon ni	han4 yi4	赣			52		
汉语		hon nyu	han4 yu3	赣			1611		
汉语拼音		hon nyu piang yin	han4 yu3 pin1 yin1	赣			72		
汉语言		hon nyu nien	han4 yu3 yan2	赣			80		
汉诺		hon lo	han4 nuo4	赣			18		
汉诺夫		hon lo fu	han4 nuo4 fu1	赣			15		
汉诺威		hon lo wei	han4 nuo4 wei1	赣			143		
汉阳		hon yong	han4 yang2	赣			1176		
汉阳军		hon yong jyun	han4 yang2 jun1	赣			258		
汉阳区		hon yong qyu	han4 yang2 qu1	赣			514		
汉阳县		hon yong xon	han4 yang2 xian4	赣			13		
汉阳府		hon yong fu	han4 yang2 fu3	赣			527		
汉阳铁		hon yong tie	han4 yang2 tie3	赣			114		
汉顺帝		hon xyun ti	han4 shun4 di4	赣			10		
汉高帝		hon gau ti	han4 gao1 di4	赣			8		
汉高祖		hon gau zu	han4 gao1 zu3	赣			181		
汉魏		hon wei	han4 wei4	赣			148		
汕头		can teu	shan4 tou2	赣			230		
汕头大学		can teu tai ho	shan4 tou2 da4 xue2	赣			10		
汕头市		can teu si	shan4 tou2 shi4	赣			55		
汕尾		can mi	shan4 wei3	赣			10		
汕尾市		can mi si	shan4 wei3 shi4	赣			12		
汗如雨下		hon lu yu ha	han4 ru2 yu3 xia4	赣			25		
汗巾		hon jin	han4 jin1	赣			61		
汗毛		hon mau	han4 mao2	赣			85		
汗毛孔		hon mau kung	han4 mao2 kong3	赣			8		
汗水		hon xyu	han4 shui3	赣			494		
汗水淋漓		hon xyu lin li	han4 shui3 lin2 li2	赣			9		
汗津津		hon jin jin	han4 jin1 jin1	赣			16		
汗流浃背		hon liu tie bi	han4 liu2 jia1 bei4	赣			51		
汗流满面		hon liu mon mien	han4 liu2 man3 mian4	赣			9		
汗液		hon ye	han4 ye4	赣			52		
汗淋淋		hon lin lin	han4 lin2 lin2	赣			9		
汗渍		hon qi	han4 zi4	赣			18		
汗湿		hon si	han4 shi1	赣			23		
汗滴		hon di	han4 di1	赣			6		
汗牛充栋		hon niu qiung deng	han4 niu2 chong1 dong4	赣			12		
汗珠		hon jyu	han4 zhu1	赣			194		
汗珠子		hon jyu zu	han4 zhu1 zi5	赣			17		
汗腺		hon xien	han4 xian4	赣			76		
汗臭		hon ceu	han4 chou4	赣			12		
汗衫		hon sen	han4 shan1	赣			40		
汗青		hon qiang	han4 qing1	赣			12		
汗颜		hon yen	han4 yan2	赣			44		
汗颜无地		hon yen wu ti	han4 yan2 wu2 di4	赣			7		
汗马功劳		hon ma gung lau	han4 ma3 gong1 lao2	赣			95		
汛前		xyun qien	xun4 qian2	赣			6		
汛情		xyun qin	xun4 qing2	赣			22		
汛期		xyun qi	xun4 qi1	赣			420		
汝二人		xyu e nin	ru3 er4 ren2	赣			27		
汝何敢		xyu ho gong	ru3 he2 gan3	赣			7		
汝侯刘		xyu heu liu	ru3 hou2 liu2	赣			19		
汝南		xyu lang	ru3 nan2	赣			107		
汝南县		xyu lang xon	ru3 nan2 xian4	赣			9		
汝南汝		xyu lang xyu	ru3 nan2 ru3	赣			7		
汝可引		xyu kie yin	ru3 ke3 yin3	赣			10		
汝城		xyu cen	ru3 cheng2	赣			6		
汝宁州		xyu ning zeu	ru3 ning2 zhou1	赣			6		
汝宁府		xyu ning fu	ru3 ning2 fu3	赣			6		
汝安敢		xyu ngon gong	ru3 an1 gan3	赣			12		
汝定兄		xyu tiang xiang	ru3 ding4 xiong1	赣			7		
汝州		xyu zeu	ru3 zhou1	赣			74		
汝师兄		xyu si xiang	ru3 shi1 xiong1	赣			10		
汝师兄		xyu su xiang	ru3 shi1 xiong1	赣			10		
汝才哥		xyu coi ko	ru3 cai2 ge1	赣			6		
汝有何		xyu yiu ho	ru3 you3 he2	赣			6		
汝观兄		xyu guon xiang	ru3 guan1 xiong1	赣			15		
汝阳		xyu yong	ru3 yang2	赣			45		
汝阳县		xyu yong xon	ru3 yang2 xian4	赣			7		
汝阳王		xyu yong wong	ru3 yang2 wang2	赣			43		
汞柱		gung jyu	gong3 zhu4	赣			81		
汞灯		gung den	gong3 deng1	赣			22		
江世杰		gong si jie	jiang1 shi4 jie2	赣			10		
江丙		gong bin	jiang1 bing3	赣			24		
江东		gong deng	jiang1 dong1	赣			374		
江东父老		gong deng fu lau	jiang1 dong1 fu4 lao3	赣			6		
江东门		gong deng men	jiang1 dong1 men2	赣			7		
江中		gong jiung	jiang1 zhong1	赣			651		
江丰		gong feng	jiang1 feng1	赣			7		
江主席		gong jyu xi	jiang1 zhu3 xi2	赣			58		
江北		gong be	jiang1 bei3	赣			1405		
江北区		gong be qyu	jiang1 bei3 qu1	赣			13		
江北岸		gong be ngon	jiang1 bei3 an4	赣			21		
江华		gong fa	jiang1 hua2	赣			37		
江华瑶族自治县		gong fa yeu zu cu zi xon	jiang1 hua2 yao2 zu2 zi4 zhi4 xian4	赣			7		
江南		gong lang	jiang1 nan2	赣			4986		
江南地区		gong lang ti qyu	jiang1 nan2 di4 qu1	赣			73		
江南西		gong lang xi	jiang1 nan2 xi1	赣			265		
江南运河		gong lang yun ho	jiang1 nan2 yun4 he2	赣			40		
江南造船厂		gong lang cau qon qiong	jiang1 nan2 zao4 chuan2 chang3	赣			9		
江原		gong nyuon	jiang1 yuan2	赣			8		
江原道		gong nyuon tau	jiang1 yuan2 dao4	赣			14		
江厦		gong ha	jiang1 sha4	赣			9		
江口		gong kieu	jiang1 kou3	赣			109		
江城		gong cen	jiang1 cheng2	赣			297		
江堤		gong di	jiang1 di1	赣			31		
江夏		gong ha	jiang1 xia4	赣			1874		
江夏区		gong ha qyu	jiang1 xia4 qu1	赣			3852		
江夏治		gong ha zi	jiang1 xia4 zhi4	赣			256		
江夏王		gong ha wong	jiang1 xia4 wang2	赣			6		
江夏郡		gong ha fen	jiang1 xia4 jun4	赣			777		
江天		gong tien	jiang1 tian1	赣			44		
江孜		gong zai	jiang1 zi1	赣			38		
江孜县		gong zai xon	jiang1 zi1 xian4	赣			6		
江宁		gong ning	jiang1 ning2	赣			98		
江宁县		gong ning xon	jiang1 ning2 xian4	赣			7		
江宁府		gong ning fu	jiang1 ning2 fu3	赣			32		
江安		gong ngon	jiang1 an1	赣			48		
江家岔		gong ga ca	jiang1 jia1 cha4	赣			256		
江宽水		gong kuon xyu	jiang1 kuan1 shui3	赣			34		
江山		gong san	jiang1 shan1	赣			1224		
江山如画		gong san lu fa	jiang1 shan1 ru2 hua4	赣			10		
江山易改		gong san ya goi	jiang1 shan1 yi4 gai3	赣			19		
江岸		gong ngon	jiang1 an4	赣			155		
江岸区		gong ngon qyu	jiang1 an4 qu1	赣			514		
江川		gong qon	jiang1 chuan1	赣			9		
江州		gong zeu	jiang1 zhou1	赣			196		
江左		gong zo	jiang1 zuo3	赣			32		
江布尔		gong bu e	jiang1 bu4 er3	赣			12		
江底		gong di	jiang1 di3	赣			277		
江御史		gong yu si	jiang1 yu4 shi3	赣			6		
江心		gong xin	jiang1 xin1	赣			114		
江心屿		gong xin yu	jiang1 xin1 yu3	赣			7		
江心洲		gong xin jiu	jiang1 xin1 zhou1	赣			15		
江总书记		gong zeng su ji	jiang1 zong3 shu1 ji4	赣			10		
江总书记		gong zeng xyu ji	jiang1 zong3 shu1 ji4	赣			10		
江户		gong fu	jiang1 hu4	赣			120		
江昂		gong ngong	jiang1 ang2	赣			9		
江村		gong qyun	jiang1 cun1	赣			21		
江格尔		gong ga e	jiang1 ge2 er3	赣			25		
江桥		gong qieu	jiang1 qiao2	赣			16		
江段		gong ton	jiang1 duan4	赣			297		
江水		gong xyu	jiang1 shui3	赣			833		
江永		gong yiung	jiang1 yong3	赣			15		
江汉		gong hon	jiang1 han4	赣			1652		
江汉关		gong hon guan	jiang1 han4 guan1	赣			8		
江汉关		gong hon kuan	jiang1 han4 guan1	赣			8		
江汉区		gong hon qyu	jiang1 han4 qu1	赣			261		
江汉平原		gong hon piang nyuon	jiang1 han4 ping2 yuan2	赣			2162		
江河		gong ho	jiang1 he2	赣			601		
江河日下		gong ho ni ha	jiang1 he2 ri4 xia4	赣			21		
江河水		gong ho xyu	jiang1 he2 shui3	赣			20		
江河湖海		gong ho fu hoi	jiang1 he2 hu2 hai3	赣			24		
江油		gong yiu	jiang1 you2	赣			22		
江油市		gong yiu si	jiang1 you2 shi4	赣			13		
江波渡		gong bo tu	jiang1 bo1 du4	赣			256		
江泽慧		gong ca fi	jiang1 ze2 hui4	赣			8		
江泽民		gong ca min	jiang1 ze2 min2	赣			2415		
江泽涵		gong ca hon	jiang1 ze2 han2	赣			10		
江泽飞		gong ca fi	jiang1 ze2 fei1	赣			25		
江洋大盗		gong yong tai tau	jiang1 yang2 da4 dao4	赣			39		
江津		gong jin	jiang1 jin1	赣			65		
江洲		gong jiu	jiang1 zhou1	赣			6		
江流		gong liu	jiang1 liu2	赣			319		
江浙		gong ze	jiang1 zhe4	赣			289		
江浙沪		gong ze fu	jiang1 zhe4 hu4	赣			6		
江浦		gong pu	jiang1 pu3	赣			11		
江海		gong hoi	jiang1 hai3	赣			270		
江海堤防		gong hoi di fong	jiang1 hai3 di1 fang2	赣			7		
江淮		gong fai	jiang1 huai2	赣			901		
江淮地区		gong fai ti qyu	jiang1 huai2 di4 qu1	赣			22		
江淮晨报		gong fai cen bau	jiang1 huai2 chen2 bao4	赣			7		
江渭清		gong wei qiang	jiang1 wei4 qing1	赣			25		
江渭清		gong wei qin	jiang1 wei4 qing1	赣			25		
江湖		gong fu	jiang1 hu2	赣			2750		
江湖义气		gong fu ni qi	jiang1 hu2 yi4 qi4	赣			22		
江湖术士		gong fu xyu si	jiang1 hu2 shu4 shi4	赣			20		
江湖骗子		gong fu pien zu	jiang1 hu2 pian4 zi5	赣			17		
江湾		gong wan	jiang1 wan1	赣			27		
江源		gong yon	jiang1 yuan2	赣			8		
江滩		gong tan	jiang1 tan1	赣			6		
江猪		gong jyu	jiang1 zhu1	赣			259		
江畔		gong pon	jiang1 pan4	赣			27		
江米		gong mi	jiang1 mi3	赣			10		
江纳苗		gong la mieu	jiang1 na4 miao2	赣			512		
江绍贞		gong seu zen	jiang1 shao4 zhen1	赣			6		
江苏		gong su	jiang1 su1	赣			3337		
江苏人民出版社		gong su nin min qyu ban xia	jiang1 su1 ren2 min2 chu1 ban3 she4	赣			8		
江苏省		gong su sen	jiang1 su1 sheng3	赣			953		
江苏省人民政府		gong su sen nin min zen fu	jiang1 su1 sheng3 ren2 min2 zheng4 fu3	赣			6		
江苏省委		gong su sen wei	jiang1 su1 sheng3 wei3	赣			9		
江苏省政府		gong su sen zen fu	jiang1 su1 sheng3 zheng4 fu3	赣			12		
江苏舜天		gong su xyun tien	jiang1 su1 shun4 tian1	赣			38		
江苏舜天队		gong su xyun tien dei	jiang1 su1 shun4 tian1 dui4	赣			10		
江苏队		gong su dei	jiang1 su1 dui4	赣			35		
江蓠		gong li	jiang1 li2	赣			13		
江西		gong xi	jiang1 xi1	赣			2594		
江西人		gong xi nin	jiang1 xi1 ren2	赣			16		
江西省		gong xi sen	jiang1 xi1 sheng3	赣			664		
江西省委		gong xi sen wei	jiang1 xi1 sheng3 wei3	赣			6		
江西省政府		gong xi sen zen fu	jiang1 xi1 sheng3 zheng4 fu3	赣			6		
江西财经大学		gong xi coi jin tai ho	jiang1 xi1 cai2 jing1 da4 xue2	赣			8		
江诗丹		gong si dan	jiang1 shi1 dan1	赣			6		
江豚		gong ten	jiang1 tun2	赣			524		
江轮		gong len	jiang1 lun2	赣			16		
江边		gong bien	jiang1 bian1	赣			218		
江道		gong tau	jiang1 dao4	赣			264		
江郎才尽		gong long coi qin	jiang1 lang2 cai2 jin4	赣			10		
江都		gong du	jiang1 du1	赣			142		
江都县		gong du xon	jiang1 du1 xian4	赣			14		
江都市		gong du si	jiang1 du1 shi4	赣			8		
江醉章		gong ji jiong	jiang1 zui4 zhang1	赣			317		
江锡兴		gong xi xin	jiang1 xi1 xing1	赣			7		
江门		gong men	jiang1 men2	赣			36		
江门市		gong men si	jiang1 men2 shi4	赣			22		
江防军		gong fong jyun	jiang1 fang2 jun1	赣			19		
江阳		gong yong	jiang1 yang2	赣			9		
江阴		gong yin	jiang1 yin1	赣			210		
江阴人		gong yin nin	jiang1 yin1 ren2	赣			10		
江阴市		gong yin si	jiang1 yin1 shi4	赣			38		
江阴长江大桥		gong yin qiong gong tai qieu	jiang1 yin1 chang2 jiang1 da4 qiao2	赣			35		
江陵		gong lin	jiang1 ling2	赣			3756		
江陵县		gong lin xon	jiang1 ling2 xian4	赣			540		
江青		gong qiang	jiang1 qing1	赣			838		
江面		gong mien	jiang1 mian4	赣			791		
江龙		gong liung	jiang1 long2	赣			16		
池上		ci song	chi2 shang4	赣			8		
池上		ci xiong	chi2 shang4	赣			8		
池内		ci nyu	chi2 nei4	赣			11		
池塘		ci tong	chi2 tang2	赣			529		
池子		ci zu	chi2 zi5	赣			83		
池宇峰		ci yu feng	chi2 yu3 feng1	赣			256		
池州		ci zeu	chi2 zhou1	赣			28		
池底		ci di	chi2 di3	赣			13		
池月堤		ci nyue di	chi2 yue4 di1	赣			256		
池水		ci xyu	chi2 shui3	赣			82		
池河		ci ho	chi2 he2	赣			1286		
池沼		ci zeu	chi2 zhao3	赣			27		
池田大作		ci tien tai zo	chi2 tian2 da4 zuo4	赣			7		
池畔		ci pon	chi2 pan4	赣			8		
池盐		ci yen	chi2 yan2	赣			8		
池边		ci bien	chi2 bian1	赣			37		
池阳		ci yong	chi2 yang2	赣			7		
池际尚		ci ji xiong	chi2 ji4 shang4	赣			256		
池鱼之殃		ci nyu zi yong	chi2 yu2 zhi1 yang1	赣			6		
污名		wu miang	wu1 ming2	赣			6		
污垢		wu kieu	wu1 gou4	赣			86		
污损		wu sen	wu1 sun3	赣			14		
污染		wu len	wu1 ran3	赣			2692		
污染区		wu len qyu	wu1 ran3 qu1	赣			13		
污染源		wu len yon	wu1 ran3 yuan2	赣			107		
污染物		wu len wu	wu1 ran3 wu4	赣			388		
污染者		wu len jia	wu1 ran3 zhe3	赣			7		
污水		wu xyu	wu1 shui3	赣			458		
污泥		wu ni	wu1 ni2	赣			132		
污泥浊水		wu ni zo xyu	wu1 ni2 zhuo2 shui3	赣			10		
污浊		wu zo	wu1 zhuo2	赣			71		
污渍		wu qi	wu1 zi4	赣			22		
污点		wu dien	wu1 dian3	赣			41		
污物		wu wu	wu1 wu4	赣			35		
污痕		wu hen	wu1 hen2	赣			6		
污秽		wu fei	wu1 hui4	赣			145		
污蔑		wu mie	wu1 mie4	赣			57		
污血		wu xyue	wu1 xue4	赣			31		
污言秽语		wu nien fei nyu	wu1 yan2 hui4 yu3	赣			46		
污辱		wu lu	wu1 ru3	赣			71		
污迹		wu ji	wu1 ji4	赣			17		
汤公公		tong gung gung	tang1 gong1 gong1	赣			11		
汤剂		tong ji	tang1 ji4	赣			28		
汤加		tong ga	tang1 jia1	赣			189		
汤加王国		tong ga wong gue	tang1 jia1 wang2 guo2	赣			7		
汤勺		tong xio	tang1 shao2	赣			7		
汤包		tong bau	tang1 bao1	赣			12		
汤化龙		tong fa liung	tang1 hua4 long2	赣			269		
汤匙		tong si	tang1 chi2	赣			51		
汤嘉惠		tong ga fi	tang1 jia1 hui4	赣			6		
汤团		tong ton	tang1 tuan2	赣			25		
汤圆		tong yon	tang1 yuan2	赣			79		
汤大侠		tong tai ha	tang1 da4 xia2	赣			19		
汤夫人		tong fu nin	tang1 fu1 ren2	赣			74		
汤头		tong teu	tang1 tou2	赣			10		
汤姆		tong mu	tang1 mu3	赣			88		
汤姆孙		tong mu sen	tang1 mu3 sun1	赣			68		
汤姆斯		tong mu su	tang1 mu3 si1	赣			17		
汤姆斯杯		tong mu su bi	tang1 mu3 si1 bei1	赣			247		
汤姆斯杯赛		tong mu su bi soi	tang1 mu3 si1 bei1 sai4	赣			13		
汤姆森		tong mu sen	tang1 mu3 sen1	赣			26		
汤姆生		tong mu sang	tang1 mu3 sheng1	赣			13		
汤姆逊		tong mu xyun	tang1 mu3 xun4	赣			50		
汤家军		tong ga jyun	tang1 jia1 jun1	赣			10		
汤家明		tong ga miang	tang1 jia1 ming2	赣			6		
汤寿潜		tong seu qien	tang1 shou4 qian2	赣			33		
汤尤杯		tong yiu bi	tang1 you2 bei1	赣			69		
汤尤杯赛		tong yiu bi soi	tang1 you2 bei1 sai4	赣			9		
汤川秀树		tong qon xiu xyu	tang1 chuan1 xiu4 shu4	赣			19		
汤志钧		tong zi jyun	tang1 zhi4 jun1	赣			8		
汤恩伯		tong ngien be	tang1 en1 bo2	赣			28		
汤料		tong lieu	tang1 liao4	赣			11		
汤显祖		tong xien zu	tang1 xian3 zu3	赣			57		
汤普森		tong pu sen	tang1 pu3 sen1	赣			38		
汤普逊		tong pu xyun	tang1 pu3 xun4	赣			8		
汤曜明		tong yeu miang	tang1 yao4 ming2	赣			13		
汤杯		tong bi	tang1 bei1	赣			198		
汤杯赛		tong bi soi	tang1 bei1 sai4	赣			22		
汤正琪		tong jiang qi	tang1 zheng4 qi2	赣			14		
汤水		tong xyu	tang1 shui3	赣			60		
汤汁		tong zi	tang1 zhi1	赣			13		
汤池		tong ci	tang1 chi2	赣			12		
汤汤水		tong tong xyu	tang1 tang1 shui3	赣			7		
汤泉		tong qon	tang1 quan2	赣			21		
汤洁莹		tong jie yin	tang1 jie2 ying2	赣			7		
汤洪高		tong feng gau	tang1 hong2 gao1	赣			256		
汤玛法		tong ma fa	tang1 ma3 fa3	赣			14		
汤用彤		tong yiung teng	tang1 yong4 tong2	赣			266		
汤碗		tong won	tang1 wan3	赣			13		
汤祖德		tong zu de	tang1 zu3 de2	赣			13		
汤老爷		tong lau ya	tang1 lao3 ye2	赣			9		
汤若望		tong lo wong	tang1 ruo4 wang4	赣			307		
汤药		tong yo	tang1 yao4	赣			81		
汤锅		tong wo	tang1 guo1	赣			14		
汤阴		tong yin	tang1 yin1	赣			16		
汤阴县		tong yin xon	tang1 yin1 xian4	赣			10		
汤面		tong mien	tang1 mian4	赣			29		
汨罗		mi lo	mi4 luo2	赣			19		
汨罗江		mi lo gong	mi4 luo2 jiang1	赣			25		
汩汩		qi qi	gu3 gu3	赣			92		
汪一鸣		wong yi miang	wang1 yi1 ming2	赣			22		
汪万翼		wong wan ye	wang1 wan4 yi4	赣			7		
汪东兴		wong deng xin	wang1 dong1 xing1	赣			39		
汪之斌		wong zi bin	wang1 zhi1 bin1	赣			10		
汪乔年		wong qieu nien	wang1 qiao2 nian2	赣			16		
汪习根		wong xi gien	wang1 xi2 gen1	赣			256		
汪云凤		wong yun feng	wang1 yun2 feng4	赣			11		
汪伪政权		wong wei zen qon	wang1 wei3 zheng4 quan2	赣			28		
汪伯彦		wong be yen	wang1 bo2 yan4	赣			10		
汪剑通		wong jien teng	wang1 jian4 tong1	赣			9		
汪卫斌		wong wei bin	wang1 wei4 bin1	赣			6		
汪啸风		wong xieu feng	wang1 xiao4 feng1	赣			104		
汪处厚		wong qyu heu	wang1 chu4 hou4	赣			32		
汪大哥		wong tai ko	wang1 da4 ge1	赣			13		
汪大昭		wong tai zeu	wang1 da4 zhao1	赣			7		
汪大渊		wong tai yon	wang1 da4 yuan1	赣			18		
汪寿华		wong seu fa	wang1 shou4 hua2	赣			19		
汪帮主		wong bong jyu	wang1 bang1 zhu3	赣			76		
汪广洋		wong guong yong	wang1 guang3 yang2	赣			6		
汪文斌		wong wen bin	wang1 wen2 bin1	赣			7		
汪文言		wong wen nien	wang1 wen2 yan2	赣			77		
汪春元		wong qyun yon	wang1 chun1 yuan2	赣			12		
汪昭义		wong zeu ni	wang1 zhao1 yi4	赣			6		
汪曾祺		wong zen qi	wang1 ceng2 qi2	赣			16		
汪朝光		wong zeu guong	wang1 chao2 guang1	赣			22		
汪校长		wong hau jiong	wang1 xiao4 zhang3	赣			6		
汪桂芬		wong gui fen	wang1 gui4 fen1	赣			8		
汪汉臣		wong hon cen	wang1 han4 chen2	赣			9		
汪汪		wong wong	wang1 wang1	赣			84		
汪洋		wong yong	wang1 yang2	赣			275		
汪洋大海		wong yong tai hoi	wang1 yang2 da4 hai3	赣			87		
汪洋恣肆		wong yong ji su	wang1 yang2 zi4 si4	赣			9		
汪浩天		wong hau tien	wang1 hao4 tian1	赣			6		
汪潮涌		wong ceu yiung	wang1 chao2 yong3	赣			256		
汪爱群		wong ngoi qyun	wang1 ai4 qun2	赣			256		
汪玉凯		wong yu koi	wang1 yu4 kai3	赣			11		
汪精卫		wong jiang wei	wang1 jing1 wei4	赣			451		
汪老板		wong lau ban	wang1 lao3 ban3	赣			12		
汪若海		wong lo hoi	wang1 ruo4 hai3	赣			10		
汪被举		wong pi jyu	wang1 bei4 ju3	赣			9		
汪达尔		wong tai e	wang1 da2 er3	赣			45		
汪道昆		wong tau kun	wang1 dao4 kun1	赣			16		
汪道涵		wong tau hon	wang1 dao4 han2	赣			25		
汪金福		wong jin fu	wang1 jin1 fu2	赣			6		
汪铁鹗		wong tie ngo	wang1 tie3 e4	赣			82		
汲冢周		ji zong zeu	ji2 zhong3 zhou1	赣			7		
