本词	国际音标	方言拼音	汉语拼音	词汇属性	对应官话词	官话拼音	词频	同义词	新旧标记
盗		tau	dao4	赣			30000		
盘		pon	pan2	赣			30000		
盛		sen	sheng4	赣			30000		
盟		meng	meng2	赣			30000		
盥		gon	guan4	赣			7500		
盥		guon	guan4	赣			30000		
盦		da	an1	赣			2000		
盦		goi	an1	赣			2400		
盦		ngon	an1	赣			12000		
盦		ta	an1	赣			3000		
目		mu	mu4	赣			30000		
盯		diang	ding1	赣			30000		
盱		xyu	xu1	赣			30000		
盲		mong	mang2	赣			30000		
直		ci	zhi2	赣			30000		
相		xiong	xiang1	赣			60000		
盹		den	dun3	赣			30000		
盼		pon	pan4	赣			30000		
盾		den	dun4	赣			30000		
省		sen	sheng3	赣			30000		
眄		bien	mian3	赣			12000		
眄		dien	mian3	赣			2000		
眄		mien	mian3	赣			3000		
眄		xien	mian3	赣			2400		
眇		cau	miao3	赣			7500		
眇		mieu	miao3	赣			30000		
眈		dan	dan1	赣			2400		
眈		hon	dan1	赣			3000		
眈		kan	dan1	赣			2000		
眈		tan	dan1	赣			12000		
眉		mi	mei2	赣			30000		
眊		mau	mao4	赣			30000		
眊		mieu	mao4	赣			7500		
看		kon	kan4	赣			66641		
眍		ngeu	kou1	赣			2400		
眍		ngieu	kou1	赣			12000		
眍		qyu	kou1	赣			3000		
眙		si	yi2	赣			7500		
眙		su	yi2	赣			5000		
眙		yi	yi2	赣			6000		
眙		zi	yi2	赣			30000		
眚		sen	sheng3	赣			30000		
真		zen	zhen1	赣			30000		
眠		mien	mian2	赣			30000		
眢		wan	yuan1	赣			7500		
眢		yon	yuan1	赣			30000		
眦		cu	zi4	赣			5000		
眦		ji	zi4	赣			7500		
眦		pi	zi4	赣			6000		
眦		qi	zi4	赣			30000		
眨		za	zha3	赣			30000		
眩		xon	xuan4	赣			30000		
眩		xuon	xuan4	赣			6000		
眩		xyuon	xuan4	赣			7500		
眭		su	sui1	赣			5000		
眭		to	sui1	赣			7500		
眭		wa	sui1	赣			6000		
眭		xie	sui1	赣			30000		
眯		mi	mi1	赣			30000		
眵		jia	chi1	赣			7500		
眵		qyu	chi1	赣			5000		
眵		si	chi1	赣			6000		
眵		zi	chi1	赣			30000		
眶		kuong	kuang4	赣			30000		
眷		jon	juan4	赣			30000		
眸		mau	mou2	赣			12000		
眸		meu	mou2	赣			3000		
眺		dieu	tiao4	赣			12000		
眺		jieu	tiao4	赣			3000		
眺		lieu	tiao4	赣			2400		
眺		xieu	tiao4	赣			2000		
眼		ngan	yan3	赣			30000		
着		jio	zhe5	赣			188584		
着		qio	zhe5	赣			188584		
睁		zang	zheng1	赣			30000		
睁		zen	zheng1	赣			7500		
睃		so	suo1	赣			30000		
睇		dai	di4	赣			7500		
睇		ti	di4	赣			30000		
睐		loi	lai4	赣			30000		
睑		jien	jian3	赣			30000		
睖		len	leng4	赣			30000		
睚		ca	ya2	赣			12000		
睚		gai	ya2	赣			3000		
睚		nga	ya2	赣			2000		
睚		ngai	ya2	赣			2400		
睛		jiang	jing1	赣			30000		
睛		jin	jing1	赣			7500		
睡		xyu	shui4	赣			30000		
睢		ji	sui1	赣			2400		
睢		lei	sui1	赣			12000		
睢		qyu	sui1	赣			3000		
睢		soi	sui1	赣			2000		
督		du	du1	赣			30000		
睥		ji	pi4	赣			2000		
睥		li	pi4	赣			2400		
睥		ti	pi4	赣			12000		
睥		xi	pi4	赣			3000		
睦		mu	mu4	赣			30000		
睨		ji	ni4	赣			2000		
睨		li	ni4	赣			2400		
睨		ti	ni4	赣			12000		
睨		xi	ni4	赣			3000		
睫		jie	jie2	赣			30000		
睬		coi	cai3	赣			30000		
睹		du	du3	赣			30000		
睽		xi	kui2	赣			12000		
睿		lei	rui4	赣			30000		
瞀		mau	mao4	赣			3000		
瞀		meu	mao4	赣			2400		
瞀		mieu	mao4	赣			2000		
瞀		mu	mao4	赣			12000		
瞄		mieu	miao2	赣			30000		
瞍		seu	sou3	赣			7500		
瞍		xieu	sou3	赣			30000		
瞎		hoi	xia1	赣			30000		
瞑		miang	ming2	赣			6000		
瞑		mien	ming2	赣			30000		
瞑		min	ming2	赣			7500		
瞒		mon	man2	赣			30000		
瞟		bieu	piao3	赣			7500		
瞟		pieu	piao3	赣			30000		
瞠		bong	cheng1	赣			3000		
瞠		pang	cheng1	赣			12000		
瞠		sang	cheng1	赣			2400		
瞠		sen	cheng1	赣			2000		
瞢		len	meng2	赣			2400		
瞢		meng	meng2	赣			3000		
瞢		peng	meng2	赣			2000		
瞢		zen	meng2	赣			12000		
瞥		bie	pie1	赣			12000		
瞥		jie	pie1	赣			3000		
瞥		qie	pie1	赣			2400		
瞥		xie	pie1	赣			2000		
瞧		qieu	qiao2	赣			30000		
瞩		ju	zhu3	赣			3000		
瞩		jyu	zhu3	赣			2400		
瞩		xu	zhu3	赣			12000		
瞪		den	deng4	赣			30000		
瞬		xyun	shun4	赣			30000		
瞭		lieu	liao3	赣			30000		
瞰		dan	kan4	赣			2000		
瞰		hon	kan4	赣			2400		
瞰		lan	kan4	赣			12000		
瞰		san	kan4	赣			3000		
瞳		teng	tong2	赣			30000		
瞵		li	lin2	赣			7500		
瞵		lin	lin2	赣			30000		
瞻		zen	zhan1	赣			30000		
瞽		ga	gu3	赣			2400		
瞽		gu	gu3	赣			12000		
瞽		ku	gu3	赣			3000		
瞿		jyu	qu2	赣			30000		
矍		jio	jue2	赣			12000		
矍		ko	jue2	赣			3000		
矗		qu	chu4	赣			7500		
矗		qyu	chu4	赣			30000		
矛		mau	mao2	赣			30000		
矜		jin	jin1	赣			30000		
矢		si	shi3	赣			30000		
矣		li	yi3	赣			7500		
矣		si	yi3	赣			30000		
矣		yi	yi3	赣			5000		
矣		zi	yi3	赣			6000		
知		zi	zhi1	赣			42780		
矧		min	shen3	赣			2400		
矧		qin	shen3	赣			12000		
矧		tiang	shen3	赣			2000		
矧		yin	shen3	赣			3000		
矩		jyu	ju3	赣			30000		
矫		jieu	jiao3	赣			30000		
矬		co	cuo2	赣			30000		
短		don	duan3	赣			30000		
矮		ngai	ai3	赣			30000		
石		sa	shi2	赣			7500		
石		xia	shi2	赣			30746		
矶		ji	ji1	赣			30000		
矸		gon	gan1	赣			3000		
矸		hon	gan1	赣			12000		
矸		kon	gan1	赣			2400		
矻		ku	ku1	赣			3000		
矻		sen	ku1	赣			12000		
矾		fan	fan2	赣			30000		
矿		kuong	kuang4	赣			30000		
砀		dong	dang4	赣			3000		
砀		pong	dang4	赣			2400		
砀		song	dang4	赣			2000		
砀		tong	dang4	赣			12000		
码		ma	ma3	赣			30000		
砂		sa	sha1	赣			30000		
砉		di	huo4	赣			2400		
砉		ji	huo4	赣			3000		
砉		li	huo4	赣			12000		
砉		ti	huo4	赣			2000		
砌		qi	qi4	赣			30000		
砍		kon	kan3	赣			30000		
砑		nga	ya4	赣			30000		
研		nien	yan2	赣			35029		
砖		don	zhuan1	赣			30000		
砖		jon	zhuan1	赣			30000		
砗		qia	che1	赣			30000		
砚		yen	yan4	赣			30000		
砝		fa	fa2	赣			120000		
砝		qie	fa2	赣			30000		
砟		zau	zha3	赣			12000		
砟		zon	zha3	赣			3000		
砥		jia	di3	赣			7500		
砥		zi	di3	赣			30000		
砧		jin	zhen1	赣			2400		
砧		lin	zhen1	赣			3000		
砧		qin	zhen1	赣			12000		
砧		yin	zhen1	赣			2000		
砭		lien	bian1	赣			2400		
砭		qien	bian1	赣			2000		
砭		yen	bian1	赣			12000		
砭		zen	bian1	赣			3000		
砮		lu	nu3	赣			30000		
砰		peng	peng1	赣			30000		
破		po	po4	赣			30000		
砸		za	za2	赣			30000		
砺		li	li4	赣			30000		
砻		leng	long2	赣			30000		
砾		li	li4	赣			30000		
础		qyu	chu3	赣			30000		
硁		jin	keng1	赣			2000		
硁		peng	keng1	赣			2400		
硁		yin	keng1	赣			12000		
硁		zang	keng1	赣			3000		
硅		gui	gui1	赣			30000		
硌		lau	ge4	赣			7500		
硌		lo	ge4	赣			30000		
硎		kang	xing2	赣			7500		
硎		xin	xing2	赣			30000		
硐		teng	dong4	赣			30000		
硕		so	shuo4	赣			30000		
硖		ha	xia2	赣			30000		
硖		qia	xia2	赣			7500		
硗		bau	qiao1	赣			2400		
硗		kau	qiao1	赣			2000		
硗		lieu	qiao1	赣			3000		
硗		pau	qiao1	赣			12000		
硝		xieu	xiao1	赣			30000		
硪		ngo	wo4	赣			30000		
硫		liu	liu2	赣			30000		
硬		ngang	ying4	赣			30000		
硭		mong	mang2	赣			7500		
硭		wong	mang2	赣			30000		
确		ko	que4	赣			30000		
硷		gan	jian3	赣			12000		
硷		kang	jian3	赣			2000		
硷		lien	jian3	赣			2400		
硷		qien	jian3	赣			3000		
硼		peng	peng2	赣			30000		
碉		dieu	diao1	赣			30000		
碌		lu	lu4	赣			30000		
碍		ngai	ai4	赣			7500		
碍		ngoi	ai4	赣			30000		
碎		soi	sui4	赣			7500		
碎		xyu	sui4	赣			30000		
碑		bi	bei1	赣			30000		
碓		dei	dui4	赣			30000		
碗		won	wan3	赣			30000		
碘		dien	dian3	赣			30000		
碛		cu	qi4	赣			30000		
碜		lin	chen3	赣			3000		
碜		pin	chen3	赣			2400		
碜		qin	chen3	赣			2000		
碜		sen	chen3	赣			12000		
碟		die	die2	赣			30000		
碟		tie	die2	赣			7500		
碡		du	du2	赣			3000		
碡		jyu	du2	赣			2400		
碡		tu	du2	赣			12000		
碡		zeu	du2	赣			2000		
碣		gai	jie2	赣			7500		
碣		jie	jie2	赣			30000		
碣		kie	jie2	赣			6000		
碥		bien	bian3	赣			30000		
碧		bi	bi4	赣			30000		
碰		peng	peng4	赣			30000		
碱		gan	jian3	赣			30000		
碳		tan	tan4	赣			30000		
碴		za	cha2	赣			30000		
碾		nien	nian3	赣			30000		
磁		cu	ci2	赣			30000		
磅		bong	bang4	赣			30000		
磉		dong	sang3	赣			12000		
磉		kang	sang3	赣			3000		
磉		long	sang3	赣			2400		
磊		lei	lei3	赣			30000		
磋		co	cuo1	赣			30000		
磐		bon	pan2	赣			2400		
磐		fan	pan2	赣			3000		
磐		pon	pan2	赣			12000		
磔		di	zhe2	赣			30000		
磕		ko	ke1	赣			30000		
磨		mo	mo2	赣			30000		
磬		jin	qing4	赣			2400		
磬		lin	qing4	赣			2000		
磬		ning	qing4	赣			3000		
磬		tiang	qing4	赣			12000		
磲		gie	qu2	赣			30000		
磴		cang	deng4	赣			3000		
磴		den	deng4	赣			12000		
磷		lin	lin2	赣			30000		
磺		fong	huang2	赣			30000		
礁		jieu	jiao1	赣			30000		
礓		jiung	jiang1	赣			30000		
礤		ho	ca3	赣			12000		
礤		koi	ca3	赣			2000		
礤		lai	ca3	赣			3000		
礤		tai	ca3	赣			2400		
礴		bo	bo2	赣			12000		
礴		po	bo2	赣			2400		
礴		pu	bo2	赣			3000		
示		si	shi4	赣			30000		
礼		li	li3	赣			60000		
社		sa	she4	赣			7500		
社		xia	she4	赣			100000		
祀		si	si4	赣			30000		
祁		qi	qi2	赣			7500		
祁		zi	qi2	赣			30000		
祃		ma	ma4	赣			30000		
祆		jien	xian1	赣			2400		
祆		qien	xian1	赣			12000		
祆		tien	xian1	赣			2000		
祆		yen	xian1	赣			3000		
祈		qi	qi2	赣			30000		
祉		ci	zhi3	赣			30000		
祎		yi	yi1	赣			30000		
祓		fi	fu2	赣			12000		
祓		fo	fu2	赣			3000		
祓		fu	fu2	赣			2400		
祖		zu	zu3	赣			30000		
祗		zi	zhi1	赣			30000		
祚		bu	zuo4	赣			2400		
祚		mu	zuo4	赣			3000		
祚		pu	zuo4	赣			2000		
祚		tu	zuo4	赣			12000		
祜		fu	hu4	赣			30000		
祜		gu	hu4	赣			7500		
祝		ju	zhu4	赣			30000		
祝		jyu	zhu4	赣			30000		
神		sen	shen2	赣			30000		
祟		ceng	sui4	赣			30000		
祠		cu	ci2	赣			30000		
祢		mi	mi2	赣			30000		
祥		xiong	xiang2	赣			30000		
祧		tieu	tiao1	赣			30000		
票		pieu	piao4	赣			30000		
祭		ji	ji4	赣			30000		
祯		zen	zhen1	赣			30000		
祲		jin	jin4	赣			12000		
祲		lin	jin4	赣			2400		
祲		qin	jin4	赣			3000		
祲		yin	jin4	赣			2000		
祷		dau	dao3	赣			30000		
祸		fo	huo4	赣			30000		
祺		qi	qi2	赣			30000		
祼		gon	guan4	赣			7500		
祼		guon	guan4	赣			30000		
祾		len	ling2	赣			7500		
祾		lin	ling2	赣			30000		
禀		bin	bing3	赣			30000		
禁		jin	jin4	赣			30000		
禄		go	lu4	赣			7500		
禄		gu	lu4	赣			6000		
禄		lu	lu4	赣			30000		
禅		can	chan2	赣			2400		
禅		dan	chan2	赣			12000		
禅		sen	chan2	赣			3000		
禊		xi	xi4	赣			30000		
福		fu	fu2	赣			30000		
禚		jieu	zhuo2	赣			2400		
禚		jo	zhuo2	赣			2000		
禚		xio	zhuo2	赣			12000		
禚		zo	zhuo2	赣			3000		
禧		xi	xi3	赣			30000		
禳		long	rang2	赣			30000		
禳		niong	rang2	赣			7500		
禳		xiung	rang2	赣			6000		
禹		yu	yu3	赣			30000		
禺		yu	yu2	赣			30000		
离		li	li2	赣			30000		
禽		qin	qin2	赣			30000		
禾		wo	he2	赣			30000		
秀		xiu	xiu4	赣			30000		
私		su	si1	赣			30000		
秃		tu	tu1	赣			30000		
秆		gon	gan3	赣			30000		
秉		bin	bing3	赣			30000		
秋		qiu	qiu1	赣			30000		
种		jiung	zhong3	赣			40923		
科		ko	ke1	赣			30000		
秒		mieu	miao3	赣			30000		
秕		pi	bi3	赣			30000		
秘		mi	mi4	赣			30000		
租		zu	zu1	赣			30000		
秣		me	mo4	赣			12000		
秣		mi	mo4	赣			2400		
秣		moi	mo4	赣			3000		
秣		wai	mo4	赣			2000		
秤		cen	cheng4	赣			30000		
秦		qin	qin2	赣			30000		
秧		yong	yang1	赣			30000		
秩		zi	zhi4	赣			30000		
秫		qu	shu2	赣			30000		
秭		zu	zi3	赣			30000		
积		ji	ji1	赣			30000		
称		cen	cheng1	赣			30000		
秸		gon	jie1	赣			30000		
移		yi	yi2	赣			30000		
秽		fei	hui4	赣			30000		
秾		leng	nong2	赣			3000		
秾		ngiung	nong2	赣			12000		
稀		xi	xi1	赣			30000		
稂		long	lang2	赣			30000		
稃		fu	fu1	赣			30000		
稃		pu	fu1	赣			7500		
稆		lyu	lv3	赣			30000		
程		cen	cheng2	赣			30000		
稍		seu	shao1	赣			30000		
税		xyu	shui4	赣			30000		
稔		lin	ren3	赣			3000		
稔		pin	ren3	赣			2400		
稔		qin	ren3	赣			2000		
稔		sen	ren3	赣			12000		
稗		gua	bai4	赣			12000		
稗		kua	bai4	赣			2400		
稗		mai	bai4	赣			3000		
稗		pai	bai4	赣			2000		
稚		zi	zhi4	赣			30000		
稞		ha	ke1	赣			7500		
稞		ko	ke1	赣			30000		
稠		ceu	chou2	赣			30000		
稣		su	su1	赣			30000		
稳		wen	wen3	赣			30000		
稷		ji	ji4	赣			30000		
稻		tau	dao4	赣			30000		
稼		ga	jia4	赣			30000		
稽		ji	ji1	赣			30000		
稿		gau	gao3	赣			30000		
穄		ji	ji4	赣			30000		
穆		mu	mu4	赣			30000		
穑		se	se4	赣			30000		
穗		xyu	sui4	赣			30000		
穰		long	rang2	赣			30000		
穰		niong	rang2	赣			7500		
穰		xiung	rang2	赣			6000		
穴		xyue	xue2	赣			30000		
究		jiu	jiu1	赣			35029		
穷		qiung	qiong2	赣			30000		
穸		xi	xi1	赣			30000		
穹		kong	qiong2	赣			12000		
空		kung	kong1	赣			30000		
穿		qon	chuan1	赣			30000		
穿		ton	chuan1	赣			30000		
窀		han	zhun1	赣			7500		
窀		san	zhun1	赣			6000		
窀		ten	zhun1	赣			30000		
窀		yin	zhun1	赣			5000		
突		tu	tu1	赣			30000		
窃		qie	qie4	赣			30000		
窄		zai	zhai3	赣			30000		
窅		die	yao3	赣			2000		
窅		lieu	yao3	赣			12000		
窅		ngau	yao3	赣			3000		
窅		tieu	yao3	赣			2400		
窈		die	yao3	赣			2400		
窈		lieu	yao3	赣			12000		
窈		tieu	yao3	赣			3000		
窈		xieu	yao3	赣			2000		
窍		qieu	qiao4	赣			30000		
窑		yeu	yao2	赣			30000		
窒		zi	zhi4	赣			30000		
窕		die	tiao3	赣			3000		
窕		tieu	tiao3	赣			12000		
窖		gau	jiao4	赣			30000		
窗		cong	chuang1	赣			30000		
窗		kang	chuang1	赣			7500		
窘		jiung	jiong3	赣			30000		
窜		coi	cuan4	赣			7500		
窜		con	cuan4	赣			30000		
窝		wo	wo1	赣			30000		
窟		ku	ku1	赣			30000		
窠		ko	ke1	赣			30000		
窣		bo	su1	赣			3000		
窣		tu	su1	赣			12000		
窣		wai	su1	赣			2000		
窣		zu	su1	赣			2400		
窥		kui	kui1	赣			30000		
窦		deu	dou4	赣			3000		
窦		teu	dou4	赣			12000		
窨		yin	xun1	赣			30000		
窬		deu	yu2	赣			2000		
窬		teu	yu2	赣			3000		
窬		yeu	yu2	赣			2400		
窬		yu	yu2	赣			12000		
窭		fu	ju4	赣			12000		
窭		jyu	ju4	赣			3000		
窭		xyu	ju4	赣			2000		
窭		yu	ju4	赣			2400		
窳		yu	yu3	赣			30000		
窸		qi	xi1	赣			3000		
窸		soi	xi1	赣			2400		
窸		xi	xi1	赣			12000		
窿		leng	long2	赣			30000		
立		li	li4	赣			30000		
竑		feng	hong2	赣			30000		
竖		xyu	shu4	赣			30000		
站		zan	zhan4	赣			30000		
竞		jin	jing4	赣			30000		
竟		jin	jing4	赣			30000		
章		jiong	zhang1	赣			30000		
竣		jyun	jun4	赣			30000		
童		teng	tong2	赣			30000		
竦		seng	song3	赣			30000		
竭		jie	jie2	赣			30000		
端		doi	duan1	赣			30000		
端		don	duan1	赣			30000		
竹		ju	zhu2	赣			30000		
竹		jyu	zhu2	赣			30000		
竺		du	zhu2	赣			6000		
竺		jyu	zhu2	赣			30000		
竺		zo	zhu2	赣			7500		
竽		yu	yu2	赣			30000		
竿		gon	gan1	赣			30000		
笃		du	du3	赣			30000		
笄		ji	ji1	赣			30000		
笆		ba	ba1	赣			30000		
笈		ca	ji2	赣			7500		
笈		ji	ji2	赣			30000		
笊		za	zhao4	赣			30000		
笊		zau	zhao4	赣			7500		
笋		sen	sun3	赣			30000		
笏		fei	hu4	赣			30000		
笑		xieu	xiao4	赣			32256		
笔		bi	bi3	赣			30000		
笕		jien	jian3	赣			30000		
笙		sen	sheng1	赣			30000		
笛		di	di2	赣			7500		
笛		ti	di2	赣			30000		
笞		ci	chi1	赣			30000		
笠		li	li4	赣			30000		
笤		tieu	tiao2	赣			30000		
笥		si	si4	赣			30000		
笥		su	si4	赣			7500		
符		fu	fu2	赣			30000		
笨		ben	ben4	赣			30000		
笨		sen	ben4	赣			7500		
笪		dan	da2	赣			2000		
笪		ho	da2	赣			12000		
笪		lai	da2	赣			3000		
笪		tai	da2	赣			2400		
笫		bi	zi3	赣			7500		
笫		ji	zi3	赣			5000		
笫		si	zi3	赣			6000		
笫		zi	zi3	赣			30000		
第		ti	di4	赣			30000		
笮		za	ze2	赣			12000		
笮		zai	ze2	赣			2000		
笮		zau	ze2	赣			3000		
笮		zon	ze2	赣			2400		
笱		gieu	gou3	赣			30000		
笱		kieu	gou3	赣			7500		
笳		ga	jia1	赣			30000		
笳		qyue	jia1	赣			6000		
笺		jien	jian1	赣			3000		
笺		qien	jian1	赣			12000		
笼		leng	long2	赣			30000		
笾		bien	bian1	赣			30000		
筅		xi	xian3	赣			12000		
筅		xien	xian3	赣			3000		
等		dai	deng3	赣			195934		
等		den	deng3	赣			195934		
筋		jin	jin1	赣			30000		
筌		qon	quan2	赣			3000		
筌		son	quan2	赣			12000		
筏		fa	fa2	赣			30000		
筐		kuong	kuang1	赣			30000		
筑		jyu	zhu4	赣			30000		
筒		teng	tong3	赣			30000		
答		da	da2	赣			7500		
答		dai	da2	赣			30000		
策		ce	ce4	赣			30000		
筚		bi	bi4	赣			30000		
筚		mi	bi4	赣			7500		
筛		sai	shai1	赣			30000		
筜		dang	dang1	赣			7500		
筜		dong	dang1	赣			30000		
筝		zen	zheng1	赣			30000		
筠		bin	yun2	赣			2400		
筠		cen	yun2	赣			12000		
筠		sen	yun2	赣			3000		
筠		yin	yun2	赣			2000		
筮		si	shi4	赣			30000		
筱		die	xiao3	赣			2400		
筱		lieu	xiao3	赣			12000		
筱		tieu	xiao3	赣			3000		
筱		xieu	xiao3	赣			2000		
筲		seu	shao1	赣			30000		
筵		yen	yan2	赣			30000		
筷		kuai	kuai4	赣			30000		
筹		ceu	chou2	赣			30000		
筼		yon	yun2	赣			7500		
筼		yun	yun2	赣			30000		
签		qien	qian1	赣			30000		
简		gan	jian3	赣			30000		
箅		bi	bi4	赣			30000		
箅		fi	bi4	赣			6000		
箅		mi	bi4	赣			7500		
箍		gu	gu1	赣			30000		
箐		jiang	qing4	赣			30000		
箐		jin	qing4	赣			7500		
箐		qin	qing4	赣			5000		
箐		si	qing4	赣			6000		
箓		go	lu4	赣			6000		
箓		gu	lu4	赣			5000		
箓		liu	lu4	赣			7500		
箓		lu	lu4	赣			30000		
箔		bo	bo2	赣			12000		
箔		po	bo2	赣			2400		
箔		pu	bo2	赣			3000		
箕		ji	ji1	赣			30000		
算		son	suan4	赣			30000		
箜		kong	kong1	赣			30000		
管		guon	guan3	赣			30000		
箦		zai	ze2	赣			12000		
箦		ze	ze2	赣			3000		
箧		die	qie4	赣			2400		
箧		ga	qie4	赣			2000		
箧		ha	qie4	赣			3000		
箧		tie	qie4	赣			12000		
箨		pa	tuo4	赣			7500		
箨		to	tuo4	赣			30000		
箩		lo	luo2	赣			30000		
箪		dan	dan1	赣			30000		
箫		xieu	xiao1	赣			30000		
箬		lo	ruo4	赣			12000		
箬		ni	ruo4	赣			2400		
箬		ya	ruo4	赣			3000		
箭		jien	jian4	赣			30000		
箱		xiong	xiang1	赣			30000		
箴		zen	zhen1	赣			30000		
箸		jyu	zhu4	赣			3000		
箸		qo	zhu4	赣			12000		
箸		qyu	zhu4	赣			2400		
篁		fong	huang2	赣			30000		
篁		wong	huang2	赣			7500		
篆		jon	zhuan4	赣			12000		
篆		qon	zhuan4	赣			2400		
篆		seng	zhuan4	赣			3000		
篆		zon	zhuan4	赣			2000		
篇		pien	pian1	赣			30000		
篌		heu	hou2	赣			30000		
篑		kai	kui4	赣			7500		
篑		kui	kui4	赣			30000		
篓		leu	lou3	赣			30000		
篙		hau	gao1	赣			30000		
篚		fi	fei3	赣			30000		
篝		gieu	gou1	赣			12000		
篝		jyu	gou1	赣			3000		
篝		kieu	gou1	赣			2400		
篡		con	cuan4	赣			30000		
篥		su	li4	赣			30000		
篦		pi	bi4	赣			30000		
篪		ci	chi2	赣			30000		
篮		lan	lan2	赣			30000		
篱		li	li2	赣			30000		
篷		peng	peng2	赣			30000		
篼		deu	dou1	赣			30000		
篾		mie	mie4	赣			30000		
簃		ci	yi2	赣			30000		
簃		xia	yi2	赣			6000		
簃		yi	yi2	赣			7500		
簇		cu	cu4	赣			30000		
簉		fu	zao4	赣			12000		
簉		seu	zao4	赣			3000		
簉		yiu	zao4	赣			2400		
簉		zeu	zao4	赣			2000		
簋		gui	gui3	赣			30000		
簏		go	lu4	赣			7500		
簏		gu	lu4	赣			6000		
簏		lu	lu4	赣			30000		
簟		dien	dian4	赣			3000		
簟		qien	dian4	赣			12000		
簟		zen	dian4	赣			2400		
簠		fu	fu3	赣			30000		
簠		pu	fu3	赣			7500		
簦		den	deng1	赣			12000		
簦		deng	deng1	赣			3000		
簧		fong	huang2	赣			30000		
簧		wong	huang2	赣			7500		
簪		jin	zan1	赣			2400		
簪		lin	zan1	赣			3000		
簪		qin	zan1	赣			12000		
簪		tan	zan1	赣			2000		
簸		bo	bo3	赣			30000		
簿		pu	bu4	赣			30000		
籀		zeu	zhou4	赣			30000		
籁		lai	lai4	赣			30000		
籍		ji	ji2	赣			30000		
米		mi	mi3	赣			35136		
籴		di	di2	赣			12000		
籴		lu	di2	赣			3000		
籴		ti	di2	赣			2400		
籴		yiu	di2	赣			2000		
类		lei	lei4	赣			30000		
类		li	lei4	赣			7500		
籼		xien	xian1	赣			30000		
籽		zu	zi3	赣			30000		
粉		fen	fen3	赣			30000		
粒		li	li4	赣			30000		
粕		bo	po4	赣			30000		
粗		cu	cu1	赣			30000		
粘		nien	zhan1	赣			7500		
粘		zen	zhan1	赣			30000		
粜		dieu	tiao4	赣			12000		
粜		jieu	tiao4	赣			3000		
粜		lieu	tiao4	赣			2400		
粜		xieu	tiao4	赣			2000		
粝		lai	li4	赣			3000		
粝		li	li4	赣			12000		
粞		coi	xi1	赣			2400		
粞		toi	xi1	赣			12000		
粞		xi	xi1	赣			3000		
粞		zoi	xi1	赣			2000		
粟		su	su4	赣			30000		
粤		yue	yue4	赣			30000		
粥		ju	zhou1	赣			30000		
粪		fen	fen4	赣			30000		
粮		liong	liang2	赣			30000		
粱		liong	liang2	赣			30000		
粲		can	can4	赣			30000		
粳		gang	jing1	赣			2400		
粳		gien	jing1	赣			3000		
粳		kien	jing1	赣			12000		
粹		cei	cui4	赣			30000		
粼		li	lin2	赣			7500		
粼		lin	lin2	赣			30000		
粽		deng	zong4	赣			2400		
粽		feng	zong4	赣			12000		
粽		kong	zong4	赣			2000		
粽		teng	zong4	赣			3000		
精		jiang	jing1	赣			30000		
精		jin	jing1	赣			7500		
糁		cen	san3	赣			2400		
糁		gong	san3	赣			2000		
糁		hon	san3	赣			12000		
糁		kan	san3	赣			3000		
糅		fu	rou2	赣			12000		
糅		seu	rou2	赣			3000		
糅		yiu	rou2	赣			2400		
糅		zeu	rou2	赣			2000		
糇		heu	hou2	赣			30000		
糈		jyu	xu3	赣			3000		
糈		lyu	xu3	赣			2000		
糈		xyu	xu3	赣			12000		
糈		yu	xu3	赣			2400		
糊		fu	hu2	赣			30000		
糍		cu	ci2	赣			12000		
糍		ji	ci2	赣			3000		
糕		gau	gao1	赣			30000		
糖		tong	tang2	赣			30000		
糗		jiu	qiu3	赣			12000		
糗		niu	qiu3	赣			2000		
糗		seu	qiu3	赣			3000		
糗		yiu	qiu3	赣			2400		
糙		cau	cao1	赣			30000		
糜		mi	mi2	赣			30000		
糟		zau	zao1	赣			30000		
糠		kong	kang1	赣			30000		
糯		lo	nuo4	赣			30000		
系		xi	xi4	赣			32105		
紊		wen	wen3	赣			30000		
素		su	su4	赣			30000		
索		so	suo3	赣			30000		
紧		jin	jin3	赣			30000		
紫		zu	zi3	赣			30000		
累		lei	lei4	赣			30000		
累		li	lei4	赣			7500		
絮		xyu	xu4	赣			30000		
絷		ji	zhi2	赣			30000		
絷		si	zhi2	赣			7500		
絷		xi	zhi2	赣			6000		
絷		zi	zhi2	赣			5000		
綦		qi	qi2	赣			30000		
綮		ji	qi3	赣			7500		
綮		qi	qi3	赣			30000		
縻		mi	mi2	赣			30000		
繁		fan	fan2	赣			30000		
繄		ji	yi1	赣			2000		
繄		qi	yi1	赣			12000		
繄		ti	yi1	赣			3000		
繄		xi	yi1	赣			2400		
繇		tau	yao2	赣			2400		
繇		yeu	yao2	赣			3000		
繇		yiu	yao2	赣			12000		
繇		zeu	yao2	赣			2000		
纂		ko	zuan3	赣			2000		
纂		lon	zuan3	赣			3000		
纂		pon	zuan3	赣			12000		
纂		toi	zuan3	赣			2400		
纛		dau	dao4	赣			30000		
纛		tau	dao4	赣			7500		
纛		tu	dao4	赣			6000		
纠		jiu	jiu1	赣			30000		
纡		yu	yu1	赣			30000		
红		feng	hong2	赣			60000		
纣		jiu	zhou4	赣			12000		
纣		niu	zhou4	赣			2000		
纣		seu	zhou4	赣			3000		
纣		yiu	zhou4	赣			2400		
纤		qien	xian1	赣			30000		
